"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","$A-20 campos-1","$AC-20 campos-1","$A-Rule_ID-1","$A-20 campos-2","$AC-20 campos-2","$A-Rule_ID-2","$A-20 campos-3","$AC-20 campos-3","$A-Rule_ID-3"
"76704.00","59.289","6457.079","SE","1.00","0","0","0","0","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"76709.00","51.034","8180.426","SE","1.00","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"76714.00","59.753","76543.00","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","Emprestimo _pessoal","0.850508","19","Emprestimo _consignado","0.83672","17",,,
"76722.00","53.035","7405.191","CO","1.00","0","1","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0",,,,,,,,,
"76740.00","33.328","8415.655","SE","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"76754.00","45.355","6177.741","NE","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"76775.00","18.086","8308.771","NE","1.00","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",,,,,,,,,
"76783.00","35.305","6046.247","NE","0.00","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"76807.00","31.455","8296.478","SE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0",,,,,,,,,
"76821.00","55.677","8816.054","SE","1.00","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"76841.00","47.181","7996.381","SE","1.00","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"76842.00","36.002","7910.324","NE","1.00","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0",,,,,,,,,
"76852.00","29.643","7005.788","SE","0.00","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"76867.00","22.927","6688.70","SE","1.00","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","Emprestimo _viagem","0.958788","57","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119"
"76888.00","38.665","6819.65","SE","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"76891.00","37.286","7616.995","SE","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0",,,,,,,,,
"76895.00","32.122","7988.604","CO","1.00","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","Investimento Fundos_cambiais","0.866924","51",,,,,,
"76911.00","36.029","9171.206","CO","1.00","0","0","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.882474","35","seguro vida Emp","0.828179","37","seguro auto","0.826804","30"
"76911.00","36.029","9171.206","CO","1.00","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.871907","4","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119"
"76911.00","36.029","9171.206","CO","1.00","0","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","Seguro Residencial","0.882474","35","seguro vida Emp","0.828179","37","seguro auto","0.826804","30"
"76911.00","36.029","9171.206","CO","1.00","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"76911.00","53.537","7182.069","CO","1.00","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"76911.00","53.537","7182.069","CO","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1",,,,,,,,,
"76911.00","53.537","7182.069","CO","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"76911.00","53.537","7182.069","CO","1.00","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119",,,
"76923.00","47.905","6101.346","NE","1.00","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","1",,,,,,,,,
"76934.00","32.948","6806.695","S","1.00","0","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","1","1","1","1","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"76964.00","50.622","7472.017","SE","1.00","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"76986.00","32.158","8405.965","S","1.00","1","1","1","1","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"77000.00","21.94","7001.214","SE","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77001.00","35.024","7620.061","NE","0.00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77016.00","31.619","6406.683","NE","1.00","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1",,,,,,,,,
"77039.00","41.152","8178.501","SE","0.00","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0",,,,,,,,,
"77039.00","51.89","9077.76","SE","1.00","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0",,,,,,,,,
"77039.00","51.89","9077.76","SE","1.00","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77039.00","41.152","8178.501","SE","0.00","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77039.00","41.152","8178.501","SE","0.00","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0",,,,,,,,,
"77039.00","41.152","8178.501","SE","0.00","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77039.00","51.89","9077.76","SE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77039.00","51.89","9077.76","SE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0",,,,,,,,,
"77047.00","42.268","7097.623","CO","1.00","1","0","0","0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","1","1",,,,,,,,,
"77059.00","46.494","6845.22","SE","1.00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77062.00","55.326","342111.00","SE","0.00","0","1","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","1","0","0","Seguro Residencial","0.969922","33","seguro auto","0.959306","28",,,
"77072.00","45.998","7243.415","S","0.00","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","Investimento LCI","0.849805","117","Investimento Fundos_cambiais","0.849155","125",,,
"77085.00","32.519","7746.651","S","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"77088.00","30.819","7742.215","N","0.00","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77089.00","34.205","8311.205","NE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"77090.00","40.417","7461.451","S","0.00","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77104.00","50.044","6122.838","N","0.00","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77135.00","57.532","7397.402","NE","0.00","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77138.00","58.109","7595.496","S","0.00","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","Emprestimo _pessoal","0.985586","13",,,,,,
"77146.00","35.023","6779.515","SE","1.00","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","Investimento LCI","0.849805","117","Investimento Fundos_cambiais","0.849155","125",,,
"77151.00","32.621","8408.018","SE","1.00","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77152.00","34.391","7066.305","NE","1.00","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1",,,,,,,,,
"77194.00","36.645","7883.224","SE","0.00","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","1","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"77200.00","22.578","8581.495","SE","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77230.00","45.978","5842.30","N","0.00","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"77242.00","68.865","6439.346","SE","1.00","1","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0",,,,,,,,,
"77274.00","33.303","7629.691","NE","0.00","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77288.00","23.842","7500.12","S","1.00","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"77293.00","27.328","7681.716","S","0.00","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","Investimento LCI","0.945274","85","Investimento Fundos_cambiais","0.933665","96",,,
"77302.00","75.105","8208.18","CO","0.00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,
"77312.00","22.207","8083.818","SE","0.00","0","0","0","0","1","1","1","1","0","0","1","1","0","0","0","0","1","1","1","1","Investimento Poupanca","0.946621","126",,,,,,
"77313.00","48.162","6243.618","S","1.00","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.928339","84","Investimento Fundos_cambiais","0.912595","89",,,
"77314.00","19.922","7655.954","NE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77317.00","52.864","6622.249","CO","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","Investimento CDB","0.89923","131",,,,,,
"77339.00","31.61","8299.764","CO","0.00","1","1","1","1","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"77358.00","28.969","7785.821","SE","1.00","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77361.00","25.467","7997.786","S","1.00","0","1","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","1","0","Investimento Fundos_cambiais","0.936571","107","Investimento LCA","0.847374","86",,,
"77364.00","23.652","7956.102","SE","1.00","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"77372.00","26.687","6630.89","CO","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77396.00","45.598","8134.444","SE","0.00","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Seguro Residencial","0.871907","4","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44"
"77406.00","43.968","6930.143","NE","1.00","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","seguro vida PF","0.889935","34","seguro auto","0.887013","50",,,
"77423.00","28.947","8130.584","CO","1.00","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58",,,,,,
"77433.00","29.912","6697.21","SE","0.00","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","1","1","1","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"77453.00","61.08","7429.632","NE","0.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77454.00","41.88","9402.405","SE","1.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77457.00","36.644","7684.395","CO","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77474.00","59.587","8772.263","SE","1.00","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","Seguro Residencial","0.9496","49","seguro vida PF","0.942301","29",,,
"77500.00","44.205","7365.546","NE","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","Emprestimo _consignado","0.953515","15",,,,,,
"77505.00","37.60","6840.52","SE","1.00","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","Investimento Fundos_commodities","0.83139","39","Investimento Poupanca","0.826009","43","Investimento Fundos_cambiais","0.820179","41"
"77526.00","25.636","8737.589","SE","0.00","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"77533.00","20.868","8714.341","CO","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77538.00","45.545","8510.048","S","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"77547.00","18.25","7965.062","SE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"77547.00","51.857","7332.569","SE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"77547.00","51.857","7332.569","SE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77547.00","51.857","7332.569","SE","0.00","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"77547.00","51.857","7332.569","SE","0.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77547.00","18.25","7965.062","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"77547.00","18.25","7965.062","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77547.00","18.25","7965.062","SE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77579.00","27.854","8267.14","S","1.00","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77595.00","58.438","7920.414","SE","1.00","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Investimento Fundos_cambiais","0.949838","80","Investimento Poupanca","0.92233","83",,,
"77609.00","31.772","7662.213","NE","0.00","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos_commodities","0.822053","45","Investimento LCI","0.819812","42"
"77611.00","19.25","6279.684","S","0.00","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77625.00","29.368","6977.766","NE","1.00","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"77647.00","32.596","7167.881","SE","1.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77669.00","62.257","6685.392","SE","0.00","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","Investimento Fundos_commodities","0.970894","133",,,,,,
"77684.00","48.543","6804.118","SE","0.00","0","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","1","1","1","1","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"77698.00","29.682","7387.542","NE","0.00","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","Seguro Residencial","0.954096","102","seguro vida PF","0.949859","76",,,
"77724.00","43.639","8028.374","SE","1.00","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1",,,,,,,,,
"77729.00","21.942","8256.295","S","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77741.00","45.496","6469.90","NE","0.00","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77758.00","37.644","7822.10","S","1.00","1","1","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","1","0","Seguro Residencial","0.954096","102","seguro vida PF","0.949859","76","Investimento Fundos_commodities","0.928339","84"
"77769.00","28.466","8536.967","SE","1.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1",,,,,,,,,
"77771.00","38.318","7529.837","NE","1.00","1","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"77771.00","27.079","7008.382","NE","1.00","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"77771.00","27.079","7008.382","NE","1.00","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","Emprestimo _pessoal","0.822238","18","Investimento Fundos_commodities","0.819101","124","Emprestimo _limite_especial","0.816572","16"
"77771.00","27.079","7008.382","NE","1.00","0","0","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"77771.00","27.079","7008.382","NE","1.00","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","0","1","1","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"77771.00","38.318","7529.837","NE","1.00","1","1","1","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","Emprestimo _pessoal","0.822238","18","Investimento Fundos_commodities","0.819101","124","Emprestimo _limite_especial","0.816572","16"
"77771.00","38.318","7529.837","NE","1.00","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","0","0","1","1","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"77771.00","38.318","7529.837","NE","1.00","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"77779.00","52.07","6567.41","SE","1.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77801.00","61.559","6811.608","S","1.00","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77805.00","43.923","7758.907","NE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",,,,,,,,,
"77812.00","43.783","7962.218","SE","0.00","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","1","1","Emprestimo _viagem","0.958788","57","Investimento Fundos_commodities","0.928339","84","Investimento Fundos_cambiais","0.912595","89"
"77844.00","53.053","8080.191","CO","0.00","1","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"77856.00","33.17","7712.672","N","0.00","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","1","1","1","1","Investimento LCA","0.882011","130",,,,,,
"77869.00","58.574","5820.201","S","0.00","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77872.00","30.853","7548.95","CO","0.00","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"77877.00","43.438","7294.865","SE","0.00","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","seguro vida PF","0.889935","34","seguro auto","0.887013","50",,,
"77883.00","68.877","7333.909","CO","0.00","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","1","0","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"77887.00","39.693","6935.81","SE","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.831425","116","Investimento Fundos_cambiais","0.820611","121",,,
"77891.00","52.127","7245.523","SE","1.00","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0",,,,,,,,,
"77892.00","65.267","7436.63","S","0.00","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"77906.00","25.503","7714.363","SE","1.00","1","0","0","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","seguro vida PF","0.950225","26","seguro vida Emp","0.944348","48",,,
"77912.00","33.512","7001.328","SE","1.00","0","1","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","1","0","Investimento Fundos_commodities","0.861494","99","Investimento LCI","0.856418","93","Investimento Poupanca","0.830312","100"
"77918.00","26.908","7896.397","SE","0.00","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Investimento LCI","0.866924","53",,,,,,
"77938.00","35.636","7851.609","SE","1.00","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1",,,,,,,,,
"77955.00","26.409","6885.585","SE","0.00","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"77967.00","31.265","7010.185","CO","1.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"77989.00","43.943","7382.019","S","1.00","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92"
"77993.00","35.813","8385.406","SE","1.00","0","0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","Investimento Fundos_cambiais","0.927414","61","Investimento Poupanca","0.853418","64",,,
"77995.00","42.523","8260.803","SE","0.00","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1",,,,,,,,,
"78002.00","35.423","7604.724","NE","1.00","0","1","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0",,,,,,,,,
"78004.00","22.082","8310.582","NE","1.00","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","Investimento Fundos_commodities","0.822053","45","Investimento LCI","0.819812","42","Investimento Poupanca","0.814433","47"
"78019.00","62.995","9077.316","CO","0.00","1","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"78019.00","62.995","9077.316","CO","0.00","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"78019.00","47.977","6531.706","CO","0.00","0","1","0","0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"78019.00","62.995","9077.316","CO","0.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78019.00","47.977","6531.706","CO","0.00","0","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78019.00","47.977","6531.706","CO","0.00","0","1","0","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"78019.00","47.977","6531.706","CO","0.00","0","1","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78019.00","62.995","9077.316","CO","0.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78025.00","54.506","8790.25","SE","1.00","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78040.00","42.83","7587.837","SE","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0",,,,,,,,,
"78042.00","32.085","7770.826","CO","0.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78046.00","52.834","6202.169","N","0.00","1","1","1","1","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1",,,,,,,,,
"78056.00","31.919","6930.402","SE","0.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78064.00","47.479","6604.427","NE","1.00","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","Investimento LCI","0.849805","117","Investimento Fundos_cambiais","0.849155","125",,,
"78070.00","32.146","7011.279","SE","0.00","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",,,,,,,,,
"78079.00","47.215","8048.726","SE","1.00","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78090.00","43.881","7459.747","NE","1.00","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78092.00","37.394","7446.313","S","0.00","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","Emprestimo _viagem","0.958788","57",,,,,,
"78100.00","27.954","8212.864","CO","0.00","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"78102.00","73.282","7422.762","SE","1.00","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"78111.00","26.489","6541.626","SE","0.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78137.00","45.708","6778.224","SE","0.00","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78142.00","18.634","8206.366","NE","1.00","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"78156.00","51.07","7166.325","SE","1.00","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","Seguro Residencial","0.98319","24","seguro vida Emp","0.969599","27",,,
"78157.00","34.398","7640.878","SE","0.00","1","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","Investimento Fundos_commodities","0.822053","45","Investimento LCI","0.819812","42","Investimento Poupanca","0.814433","47"
"78190.00","22.727","6228.513","NE","0.00","1","1","1","1","1","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"78200.00","49.77","6965.30","S","0.00","0","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","1","1","1","1","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"78248.00","57.134","7994.397","SE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
